序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
80,广州,天河,天河-珠江新城东-凯旋新世界广粤尊府,天河,整租·凯旋新世界广粤尊府 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ1989719943473528832.html,171.00㎡,南 北,3室2厅2卫,35000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1989719943473528832,2025/12/10 10:59
81,广州,天河,天河-珠江新城中-汇峰苑,天河,整租·汇峰苑 0室0厅 北,https://gz.lianjia.com/zufang/GZ1990306014276091904.html,12.00㎡,北,未知室0厅0卫,1000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1990306014276091904,2025/12/10 10:59
82,广州,天河,天河-粤垦-富力院士庭,天河,合租·富力院士庭 5居室 北卧,https://gz.lianjia.com/zufang/GZ2087920399063973888.html,14.29㎡,北,5室1厅2卫,2404,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087920399063973888,2025/12/10 10:59
83,广州,天河,天河-林和-时代新世界,天河,整租·时代新世界 3室1厅 南/北,https://gz.lianjia.com/zufang/GZ1990285271970611200.html,120.00㎡,南 北,3室1厅1卫,4378,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1990285271970611200,2025/12/10 10:59
84,广州,天河,天河-珠江新城中-盈嘉花园,天河,合租·盈嘉花园 4居室 南卧,https://gz.lianjia.com/zufang/GZ2088562906009436160.html,11.66㎡,南,4室1厅1卫,2026,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2088562906009436160,2025/12/10 10:59
85,广州,天河,天河-珠江新城东-珠光新城御景二期回迁房,天河,整租·珠光新城御景二期回迁房 3室2厅 南,https://gz.lianjia.com/zufang/GZ1990029388808192000.html,97.00㎡,南,3室2厅1卫,8600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1990029388808192000,2025/12/10 10:59
86,广州,天河,天河-龙口西-嘉宝华庭,天河,合租·嘉宝华庭 4居室 西卧,https://gz.lianjia.com/zufang/GZ2088670214597115904.html,13.24㎡,西,4室1厅2卫,1984,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2088670214597115904,2025/12/10 10:59
87,广州,天河,天河-东圃-雅怡阁,天河,整租·雅怡阁 2室1厅 西南,https://gz.lianjia.com/zufang/GZ1990354518159654912.html,59.00㎡,西南,2室1厅1卫,2500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1990354518159654912,2025/12/10 10:59
88,广州,天河,天河-燕塘-金燕花园,天河,合租·金燕花园 4居室 东卧,https://gz.lianjia.com/zufang/GZ2088606934058926080.html,10.20㎡,东,4室1厅2卫,1848,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2088606934058926080,2025/12/10 10:59
89,广州,天河,天河-沙太南-苏庄大街,天河,整租·苏庄大街 1室1厅 东,https://gz.lianjia.com/zufang/GZ1990736710467584000.html,35.00㎡,东,1室1厅1卫,1400,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1990736710467584000,2025/12/10 10:59
90,广州,天河,天河-珠江新城西-星汇园,天河,合租·星汇园 4居室 北卧,https://gz.lianjia.com/zufang/GZ2089410443851333632.html,7.52㎡,北,4室1厅2卫,2131,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2089410443851333632,2025/12/10 10:59
91,广州,天河,天河-林和-天誉花园,天河,整租·天誉花园 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2025133875088326656.html,150.00㎡,东南,3室2厅2卫,8800,,,"https://image1.ljcdn.com/110000-inspection/pc1_nVsBKnwDq.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2025133875088326656,2025/12/10 11:00
92,广州,天河,精选,精选,合租·光华大厦 3居室 东卧,https://gz.lianjia.com/zufang/GZ1845891038082760704.html,天河-体育中心-光华大厦,12.63㎡,东,2058,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1761890196696/92f65fad42eea260f915b33d85137c3a.jpg.250x182.jpg,GZ1845891038082760704,2025/12/10 11:00
93,广州,天河,天河-沙太南-信达金茂府,天河,整租·信达金茂府 1室0厅 东南,https://gz.lianjia.com/zufang/GZ2025138207850496000.html,12.00㎡,东南,1室0厅0卫,900,精装,,"https://image1.ljcdn.com/110000-inspection/7e2d1a29-f57e-47d4-8d3f-c589ee3c1f74.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2025138207850496000,2025/12/10 11:00
94,广州,天河,精选,精选,合租·荟雅苑 4居室 西卧,https://gz.lianjia.com/zufang/GZ1993436633138987008.html,天河-林和-荟雅苑,7.47㎡,西,1816,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1733804328179/701197969c1704dcc93aa4cf8ade334b.jpg.250x182.jpg,GZ1993436633138987008,2025/12/10 11:00
95,广州,天河,天河-棠下-骏景花园,天河,合租·骏景花园 7居室 南卧,https://gz.lianjia.com/zufang/GZ2025144946729680896.html,231.00㎡,南,7室1厅5卫,2700,,,"https://image1.ljcdn.com/110000-inspection/pc1_JKj1yvvQu.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2025144946729680896,2025/12/10 11:00
96,广州,天河,精选,精选,整租·环宇大厦 2室1厅 南,https://gz.lianjia.com/zufang/GZ1993551569173348352.html,天河-石牌-环宇大厦,77.97㎡,南,6330,精装,自如,https://image1.ljcdn.com/rent-house-1/img/1ff58ee12e3732eec43fc5f28f449156-1765263903775/009fa87c0860471e5974747fe8355114.jpg.250x182.jpg,GZ1993551569173348352,2025/12/10 11:00
97,广州,天河,天河-粤垦-福龙苑,天河,整租·福龙苑 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2025154623014174720.html,90.00㎡,西南,3室2厅1卫,3500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025154623014174720,2025/12/10 11:00
98,广州,天河,精选,精选,整租·天盛大厦 2室1厅 南,https://gz.lianjia.com/zufang/GZ1972164169788555264.html,天河-天河南-天盛大厦,85.04㎡,南,7339,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1972164169788555264,2025/12/10 11:00
99,广州,天河,天河-体育中心-光华大厦,天河,合租·光华大厦 3居室 西卧,https://gz.lianjia.com/zufang/GZ2025588512362856448.html,20.00㎡,西,3室0厅3卫,1500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025588512362856448,2025/12/10 11:00
100,广州,天河,精选,精选,整租·保利金融大都汇 1室1厅 南,https://gz.lianjia.com/zufang/GZ1988954425523175424.html,天河-金融城-保利金融大都汇,58.25㎡,南,5208,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1988954425523175424,2025/12/10 11:00
101,广州,天河,天河-珠江新城东-合景睿峰L7,天河,整租·合景睿峰L7 0室0厅 东,https://gz.lianjia.com/zufang/GZ2025447090288590848.html,12.00㎡,东,未知室0厅0卫,1200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025447090288590848,2025/12/10 11:00
102,广州,天河,天河-龙口东-金海花园,天河,合租·金海花园 3居室 北卧,https://gz.lianjia.com/zufang/GZ2073085566244618240.html,11.00㎡,北,3室1厅1卫,1953,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2073085566244618240,2025/12/10 11:00
103,广州,天河,天河-林和-侨林苑,天河,整租·侨林苑 3室1厅 东/南/北,https://gz.lianjia.com/zufang/GZ2025445628871442432.html,114.00㎡,东 南 北,3室1厅1卫,8800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025445628871442432,2025/12/10 11:00
104,广州,天河,天河-珠江新城中-保利心语,天河,整租·保利心语 3室1厅 北,https://gz.lianjia.com/zufang/GZ2043025227037802496.html,110.44㎡,北,3室1厅2卫,13639,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2043025227037802496,2025/12/10 11:00
105,广州,天河,天河-天河南-育蕾小区,天河,合租·育蕾小区 4居室 东卧,https://gz.lianjia.com/zufang/GZ2025457939338231808.html,30.00㎡,东,4室0厅1卫,2300,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025457939338231808,2025/12/10 11:00
106,广州,天河,天河-员村-员村四横路4号大院,天河,整租·员村四横路4号大院 1室1厅 南,https://gz.lianjia.com/zufang/GZ2025488634043432960.html,40.00㎡,南,1室1厅1卫,1200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025488634043432960,2025/12/10 11:00
107,广州,天河,天河-龙口东-龙珠楼,天河,整租·龙珠楼 1室1厅 东/南/西/北,https://gz.lianjia.com/zufang/GZ2025510446018068480.html,35.00㎡,东 南 西 北,1室1厅1卫,3050,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025510446018068480,2025/12/10 11:00
108,广州,天河,天河-天河南-育蕾小区,天河,整租·育蕾小区 2室1厅 南,https://gz.lianjia.com/zufang/GZ2053292582045220864.html,60.98㎡,南,2室1厅1卫,6079,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2053292582045220864,2025/12/10 11:00
109,广州,天河,天河-棠下-黄洲工业区,天河,整租·黄洲工业区 1室0厅 南,https://gz.lianjia.com/zufang/GZ2025870437233197056.html,25.00㎡,南,1室0厅1卫,2000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025870437233197056,2025/12/10 11:00
110,广州,天河,天河-天河南-富景花苑,天河,合租·富景花苑 5居室 东卧,https://gz.lianjia.com/zufang/GZ2025853746281447424.html,23.00㎡,东,5室0厅1卫,1500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025853746281447424,2025/12/10 11:00
111,广州,天河,天河-华景新城-信华经理人家园,天河,整租·信华经理人家园 3室2厅 西北,https://gz.lianjia.com/zufang/GZ2025878369836466176.html,90.00㎡,西北,3室2厅1卫,5500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025878369836466176,2025/12/10 11:00
112,广州,天河,天河-天河客运站-远洋天骄,天河,整租·远洋天骄 1室1厅 西,https://gz.lianjia.com/zufang/GZ2553487308397748224.html,46.00㎡,西,1室1厅1卫,3528,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2553487308397748224,2025/12/10 11:00
113,广州,天河,天河-黄村-招商雍华府,天河,整租·招商雍华府 4室2厅 南,https://gz.lianjia.com/zufang/GZ2026136486608371712.html,128.00㎡,南,4室2厅2卫,7300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026136486608371712,2025/12/10 11:00
114,广州,天河,天河-林和-耀星华庭,天河,整租·耀星华庭 1室1厅 西,https://gz.lianjia.com/zufang/GZ1947292824483397632.html,24.74㎡,西,1室1厅1卫,3318,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1947292824483397632,2025/12/10 11:00
115,广州,天河,天河-石牌-易通大厦,天河,整租·易通大厦 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2025896144625729536.html,63.00㎡,东南,2室1厅1卫,4800,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025896144625729536,2025/12/10 11:00
116,广州,天河,天河-天河公园-东方都会广场,天河,整租·东方都会广场 1室1厅 北,https://gz.lianjia.com/zufang/GZ1870533449618554880.html,39.11㎡,北,1室1厅1卫,4084,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1870533449618554880,2025/12/10 11:00
117,广州,天河,天河-天润路-瑞华大厦,天河,整租·瑞华大厦 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2026216893215408128.html,86.40㎡,东南,2室1厅1卫,4320,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026216893215408128,2025/12/10 11:00
118,广州,天河,天河-天河公园-易丰大厦,天河,整租·易丰大厦 1室1厅 西,https://gz.lianjia.com/zufang/GZ1907863782529433600.html,28.97㎡,西,1室1厅1卫,3559,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1907863782529433600,2025/12/10 11:00
119,广州,天河,天河-龙口西-德荣小区,天河,整租·德荣小区 3室2厅 南,https://gz.lianjia.com/zufang/GZ2026228117361655808.html,95.00㎡,南,3室2厅2卫,5200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026228117361655808,2025/12/10 11:00
120,广州,天河,天河-林和-耀星华庭,天河,整租·耀星华庭 2室1厅 北,https://gz.lianjia.com/zufang/GZ1915023092485193728.html,89.53㎡,北,2室1厅1卫,6468,精装,自如,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ1915023092485193728,2025/12/10 11:00
121,广州,天河,天河-天河公园-翠微庄园,天河,整租·翠微庄园 1室0厅 南/北,https://gz.lianjia.com/zufang/GZ2026935057842700288.html,12.50㎡,南 北,1室0厅0卫,850,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_nONjr6sYX.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2026935057842700288,2025/12/10 11:00
122,广州,天河,仅剩1间,仅剩1间,独栋·WO家公寓 柯木塱店 阳光一房 家具配备齐全 近地铁 装修温馨 1室1厅,https://gz.lianjia.com/apartment/79893.html,40.00㎡,1间在租,1室1厅1卫,2180,精装,WO家公寓,https://image1.ljcdn.com/wanjia/59b118bbf7b4ae4a92f5de840aa1105e-1762410986237/04f8552f0e6a61c483278d8326436a29.jpg.250x182.jpg,852769,2025/12/10 11:00
123,广州,天河,天河-体育中心-天文苑,天河,整租·天文苑 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2026940472831770624.html,65.00㎡,东南,2室1厅1卫,6500,精装,链家,"https://image1.ljcdn.com/110000-inspection/pc1_M8Bk3XboC_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2026940472831770624,2025/12/10 11:00
124,广州,天河,仅剩1间,仅剩1间,独栋·WO家公寓 柯木塱店 【舒适一室一厅】地铁20米 酒店式环境 拎包入住 1室1厅,https://gz.lianjia.com/apartment/79893.html,45.00㎡,1间在租,1室1厅1卫,2080,精装,WO家公寓,https://image1.ljcdn.com/wanjia/59b118bbf7b4ae4a92f5de840aa1105e-1756902711578/3aea2b902128e7362bc014ec8fd5728a.jpg.250x182.jpg,826794,2025/12/10 11:00
125,广州,天河,天河-棠下-阳光假日园,天河,整租·阳光假日园 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2026891135577751552.html,103.00㎡,东南,3室2厅2卫,5400,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_o4yhrMFRZ.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2026891135577751552,2025/12/10 11:00
126,广州,天河,仅剩1间,仅剩1间,独栋·WO家公寓 柯木塱店 【特惠阳光一房】地铁20米 民水民电 温馨装修 拎包入住 1室1厅,https://gz.lianjia.com/apartment/79893.html,30.00㎡,1间在租,1室1厅1卫,1680,精装,WO家公寓,https://image1.ljcdn.com/wanjia/59b118bbf7b4ae4a92f5de840aa1105e-1757845604891/a4c1b0188ff9199c7d4729cf9a8f44e0.jpg.250x182.jpg,832486,2025/12/10 11:00
127,广州,天河,天河-龙口西-电视台小区,天河,整租·电视台小区 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2026882168457789440.html,70.00㎡,南 北,2室1厅1卫,3500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026882168457789440,2025/12/10 11:00
128,广州,天河,仅剩1间,仅剩1间,独栋·顺安社区 棠东BRT翡翠店 房东直租品牌全景电梯大套间 1室1厅,https://gz.lianjia.com/apartment/81254.html,40.00㎡,1间在租,1室1厅1卫,2280,精装,顺安社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,681144,2025/12/10 11:00
129,广州,天河,天河-东圃-东兴楼,天河,整租·东兴楼 3室1厅 南,https://gz.lianjia.com/zufang/GZ2026875676056879104.html,70.00㎡,南,3室1厅1卫,2000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026875676056879104,2025/12/10 11:00
130,广州,天河,仅剩2间,仅剩2间,独栋·迪家潮范社区 棠东店 棠东富力天寓小区公寓实用两房采光好通风佳 2室1厅,https://gz.lianjia.com/apartment/81449.html,56.00㎡,2间在租,2室1厅1卫,3500-3580,精装,迪家潮范社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,851709,2025/12/10 11:00
131,广州,天河,天河-天润路-瑞华大厦,天河,整租·瑞华大厦 2室1厅 北,https://gz.lianjia.com/zufang/GZ2026916703681642496.html,105.00㎡,北,2室1厅1卫,5281,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026916703681642496,2025/12/10 11:00
132,广州,天河,仅剩2间,仅剩2间,独栋·迪家潮范社区 棠东店 棠东奶油风温馨精装大单间 户型正 专人管理 开间,https://gz.lianjia.com/apartment/81449.html,28.00㎡,2间在租,1室0厅1卫,1880-1980,精装,迪家潮范社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,851671,2025/12/10 11:00
133,广州,天河,天河-珠江新城中-富力盈凯广场,天河,整租·富力盈凯广场 1室0厅 东,https://gz.lianjia.com/zufang/GZ2026545936150298624.html,12.72㎡,东,1室0厅0卫,1400,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2026545936150298624,2025/12/10 11:00
134,广州,天河,仅剩2间,仅剩2间,独栋·迪家潮范社区 棠东店 地铁精装两房24小时管家专人服务户型正采光通风好 2室1厅,https://gz.lianjia.com/apartment/81449.html,56.00㎡,2间在租,2室1厅1卫,3580,精装,迪家潮范社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,851723,2025/12/10 11:00
135,广州,天河,天河-天河公园-海景大厦,天河,整租·海景大厦 1室1厅 南,https://gz.lianjia.com/zufang/GZ2025540078842937344.html,45.00㎡,南,1室1厅1卫,2200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2025540078842937344,2025/12/10 11:00
